Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
179360399,Rossi's Barber Shop (Formerly: Anderson Barber Shop),Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,271 E. 188th Street,,Bronx,10458,40.860886435826,-73.895957641334,(917) 287-5806,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,205,15,39902,2013483,2031480034,BX05
179359993,Corona Barber Shop Plus,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,94-17 37 Avenue,,Queens,11372,40.750955289735,-73.87291902948,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located near the entrance on the right at this barbershop. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,false,false,,"""https://www.coronabarbershopplus.com/""",403,21,27300,4036171,4014680036,QN28
179360094,Fatima Hair Braiding,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,18 Belmont Ave,,Brooklyn,11212,40.668496115435,-73.909794745285,(718) 257-3404,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,316,41,90600,3081132,3035260019,BK81
179360023,Diamond Cuts VIP Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,647 E. Tremont Avenue,,Bronx,10457,40.845932375443,-73.892167924569,(347) 355-6992,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,206,17,37300,2092277,2030790001,BX17
179360493,Ty's,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,114 Christopher Street,,Manhattan,10014,40.733220264176,-74.005296931409,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the back near the restroom at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,2:00 PM - 2:00 AM,2:00 PM - 2:00 AM,2:00 PM - 2:00 AM,2:00 PM - 3:00 AM,2:00 PM - 4:00 AM,2:00 PM - 4:00 AM,1:00 PM - 3:00 AM,true,false,false,,,102,3,7300,1010036,1005880048,MN23
179359862,Ambition Studios Barber (Formerly B&B Barbershop & My Gente Barbershop),Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,229 East 165 Street,,Bronx,10456,40.829872140701,-73.917788669252,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the front near the entrance at this barbershop. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,204,16,18101,2115819,2024510001,BX14
179360213,Khlo Kay Beauty Lounge & Spa,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,5025 Broadway,,Manhattan,10034,40.86938998294,-73.916615146727,(607) 592-2620,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,true,,,112,10,30300,1065009,1022430241,MN01
179360397,Rose African Hair Braiding,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,708 Ralph Avenue,,Brooklyn,11212,40.665475084461,-73.922364435997,(718) 953-3037,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,true,,,316,41,90000,3080769,3035080001,BK81
179360270,MC Bar at Land of Plenty,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,204 East 58 Street,,Manhattan,10022,40.760709792953,-73.966566412916,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front near the entrance at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,"""https://mc58bar.com/""",106,4,10800,1038615,1013310044,MN19
179360090,Family Medicine,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,"13303 Jamaica Avenue,N/A",,Queens,11418,40.702260053493,-73.819497669534,7186577093,"This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a clear container located bathroom, lab at this location.Last Updated: 4/25/2022 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondo",19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 1:00 PM,,true,true,true,,,409,29,14202,4194031,4092840006,QN54
179360177,IFH - Urban Horizons Family Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Women's Center,"50 East 168 Street,Lower Level",,Bronx,10452,40.836718586397,-73.919290786763,(718) 293-3900,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located near the main entrance at this women's center. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook com,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,"""http://www.institute.org/health-care/locations/bronx/""",204,16,19700,2101464,2024800001,BX63
179360133,Hair Matic's Salon,Free Safer Sex Products,Condoms and Lubricant,,Business,Beauty Salon,330 Audubon Avenue,,Manhattan,10033,40.849042513098,-73.932118350965,212-807-0486,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser/fishbowl located in the front and dispenser in the back at this beauty salon. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com,19000101000000.000000000,19000101000000.000000000,10:00 AM - 7:30 PM,10:00 AM - 7:30 PM,10:00 AM - 7:30 PM,10:00 AM - 7:30 PM,10:00 AM - 7:30 PM,9:00 AM - 7:30 PM,10:00 AM - 5:30 PM,true,false,false,,,112,10,26900,1063647,1021540019,MN35
179360031,D'Lora Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,814 Hewitt Place,,Bronx,10459,40.818708804191,-73.89990411273,(347) 485-8855,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,202,17,8700,2005344,2026960003,BX33
179360355,Pianos,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,158 Ludlow Street,,Manhattan,10002,40.720994557968,-73.987878465829,212-337-1696,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the back near the restroom at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,11:00 AM - 9:00 PM,9:00 AM - 5:00 PM,,,true,false,true,,,103,1,3001,1079699,1004110050,MN27
179359971,Chris Liquor,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,4586 Third Avenue,,Bronx,10458,40.855658328792,-73.890698891542,(347) 577-5511,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,206,15,38700,2011679,2030550002,BX06
179360154,Headquarters Barbershop (Formerly Beato Barbershop),Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,5 East 182 Street,,Bronx,10453,40.857262422103,-73.904321262684,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front at this barbershop. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,205,14,23900,2014059,2031860041,BX40
179360432,Subway Inn,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,1140 2 Avenue,,Manhattan,10065,40.761318291501,-73.963804615247,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located near the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,11:00 AM - 4:00 AM,11:00 AM - 4:00 AM,11:00 AM - 4:00 AM,11:00 AM - 4:00 AM,11:00 AM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 4:00 AM,true,false,true,,,108,5,11000,1081227,1014350001,MN31
179360396,ROSANNA'S BEAUTY SALON,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,387 Arlington Ave,,Brooklyn,11208,40.681525702128,-73.879999569447,(718) 676-4040,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,305,37,117400,3087422,3039310064,BK83
179359959,Castillo's Unisex Barbershop/ Beauty Salon,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,563 w.145th St.,,Manhattan,10031,40.825915950497,-73.949222154159,(646) 755-4324,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,109,7,22900,1061928,1020770001,MN04
179360417,Soho Playhouse,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,15 Vandam Street,,Manhattan,10013,40.726322703743,-74.004470174465,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located near the bar counter at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community,19000101000000.000000000,19000101000000.000000000,,,,,,,12:00 PM - 11:30 AM,true,false,false,,,102,3,3700,1007836,1005060047,MN24
179360383,Rainbow 88,Free Safer Sex Products,Condoms and Lubricant,,Business,Men's Spa,329 Bowery,,Manhattan,10003,40.725864133721,-73.991968894565,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front at this men's spa. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,false,false,,,103,2,3602,1006544,1004580003,MN22
179360021,D'Franco Hair Salon,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,"53-09 Roosevelt Avenue,Ground",,Queens,11377,40.744530215786,-73.911311788112,(718) 651-2190,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,true,,,402,26,25100,4030806,4013160033,QN63
179360183,J Cleaner's,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,489 Rockaway Ave,,Brooklyn,11212,40.667999707128,-73.910300080575,(917) 747-0466,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,316,41,90600,3393302,3035260012,BK81
179359991,Community Healthcare Network - Williamsburg Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"94-98 Manhattan Avenue,n/a",,Brooklyn,11206,40.705512316785,-73.944639862371,(718) 388-0390,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located near the entrance at this clinical facility. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook commu,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,10:00 AM - 6:00 PM,10:00 AM - 10:00 AM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 4:00 PM,,true,true,true,,"""http://www.chnnyc.org""",301,34,50500,3071335,3030790006,BK90
179360022,Diamond Cuts - Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,614 8 Avenue,,Manhattan,10018,40.755749029991,-73.990857164444,(917) 207-2501,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,105,3,11300,1014513,1007890079,MN17
179360180,International House,Free Safer Sex Products,Condoms and Lubricant,,Education,Student Housing,"155 Claremont Avenue,South Building",,Manhattan,10027,40.813459498349,-73.961229243581,212-316-0723,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the south building laundry room at this student housing. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,109,7,21100,1059870,1019940057,MN09
179360430,Studio 802 (formerly Barbeauty Studio),Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,802 E. 169th Street,,Bronx,10459,40.829840111938,-73.898344326843,(347) 522-1866,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,203,17,15100,2005063,2026820018,BX35
179360372,Public Health Solutions Ft Greene clinic,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Women's Center,"295 Flatbush Avenue Extension,3rd Floor",,Brooklyn,11201,40.691978895504,-73.982496362054,718-522-1144,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a condom bowl located in waiting room at this women's center. Last Updated: 4/27/2022 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYC,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 7:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,"""http://healthsolutions.org""",302,35,1500,3058406,3020790021,BK38
179360036,Dominican Flow Unisex,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,1532 St Johns Place,,Brooklyn,11213,40.670372339943,-73.927423530865,(347) 990-6976,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,308,36,35700,3037160,3013860015,BK61
179360248,Littlefield,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,635 Sackett Street,,Brooklyn,11217,40.678397901403,-73.983505815221,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,true,false,true,,,306,33,11900,3007000,3004270052,BK37
179359914,Bodacious Beauty & Barber,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,9410 Church Avenue,,Brooklyn,11212,40.654763849303,-73.916877236312,(929) 399-4474,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,true,,,317,42,88800,3103530,3047150038,BK96
179360223,La Boom,Free Safer Sex Products,Condoms and Lubricant,,Business,Night Club,56-15 Northern Boulevard,,Queens,11377,40.753533200236,-73.90466934199,718-802-1111,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the back near the restroom at this night club. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook c,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,false,true,,,401,26,29700,4026067,4011580120,QN63
179360390,Rising Phoenix Ink,Free Safer Sex Products,Condoms and Lubricant,,Business,Tattoo Parlor,"88-54 165 Street,Ground",,Queens,11432,40.708117489938,-73.796592305528,(347) 291-2058,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this tattoo parlor. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,412,24,44602,4210059,4098140081,QN61
179359969,CHI Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,2882 West 15th Street,,Brooklyn,11224,40.577461141666,-73.982778476162,718-210-3110,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a bowl located at the front desk at this clinical facility. Last Updated: 5/18/2022 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCco,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,,313,47,34800,3391739,3070227501,BK21
179360351,Peedee Restaurant,Free Safer Sex Products,Condoms and Lubricant,,Business,Restaurant,2006 3 Avenue,,Manhattan,10029,40.794285179143,-73.942705789207,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located at the cashier at this restaurant. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,111,8,17200,1082322,1016380033,MN33
179360251,Los Brothers Barbershop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,12 East Burnside Avenue,,Bronx,10453,40.853699266484,-73.907066447016,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located near the entrance at this barbershop. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,false,false,,,205,14,24100,2097274,2028540044,BX41
179359840,Abc Drugs,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,2095 Madison Avenue,,Manhattan,10037,40.809952087812,-73.937237465201,(212) 491-2501,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,true,true,true,,,111,9,20600,1054327,1017560049,MN03
179360334,On Point Studio,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,249 East 54 Street,,Brooklyn,11203,40.652827173795,-73.926581358871,(917) 626-2600,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,317,41,86600,3102300,3046800050,BK96
179359945,C&C Hardware LLC.,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,1809 Amsterdam Ave.,,Manhattan,10031,40.828101801003,-73.945495033663,(212) 926-3400,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,109,7,23100,1079830,1020640062,MN04
